|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                             WALL CLOCK TIME (VIA SAMPLING)                                                                                                             |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC        | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|---------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_wall_clock | sec    | 299.797928 | 0.002183 | 0.000029 | 0.637150 | 0.000007 | 0.002718 |    0.0 |
| |01>>> pthread_condattr_setpshared                                                                                       | 138740 |      0 | sampling_wall_clock | sec    | 299.683823 | 0.002160 | 0.000023 | 0.501823 | 0.000003 | 0.001699 |    0.0 |
| |01>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 138740 |      1 | sampling_wall_clock | sec    | 299.683823 | 0.002160 | 0.000023 | 0.501823 | 0.000003 | 0.001699 |    0.0 |
| |01>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 138740 |      2 | sampling_wall_clock | sec    | 299.683823 | 0.002160 | 0.000023 | 0.501823 | 0.000003 | 0.001699 |    0.0 |
| |01>>>     |_omp_fulfill_event                                                                                           | 138731 |      3 | sampling_wall_clock | sec    | 299.653418 | 0.002160 | 0.000023 | 0.501823 | 0.000003 | 0.001699 |    0.0 |
| |01>>>       |___sigaction                                                                                               | 138730 |      4 | sampling_wall_clock | sec    | 299.647508 | 0.002160 | 0.000023 | 0.501823 | 0.000003 | 0.001699 |  100.0 |
| |01>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_wall_clock | sec    |   0.005910 | 0.005910 | 0.005910 | 0.005910 | 0.000000 | 0.000000 |    0.0 |
| |01>>>         |___sigaction                                                                                             |      1 |      5 | sampling_wall_clock | sec    |   0.005910 | 0.005910 | 0.005910 | 0.005910 | 0.000000 | 0.000000 |  100.0 |
| |01>>>     |___sigaction                                                                                                 |      9 |      3 | sampling_wall_clock | sec    |   0.030405 | 0.003378 | 0.001867 | 0.006528 | 0.000004 | 0.002106 |  100.0 |
| |02>>> pthread_condattr_setpshared                                                                                       | 139393 |      0 | sampling_wall_clock | sec    | 299.672097 | 0.002150 | 0.000022 | 0.500128 | 0.000003 | 0.001700 |    0.0 |
| |02>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139393 |      1 | sampling_wall_clock | sec    | 299.672097 | 0.002150 | 0.000022 | 0.500128 | 0.000003 | 0.001700 |    0.0 |
| |02>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139393 |      2 | sampling_wall_clock | sec    | 299.672097 | 0.002150 | 0.000022 | 0.500128 | 0.000003 | 0.001700 |    0.0 |
| |02>>>     |_omp_fulfill_event                                                                                           | 139387 |      3 | sampling_wall_clock | sec    | 299.657231 | 0.002150 | 0.000022 | 0.500128 | 0.000003 | 0.001700 |    0.0 |
| |02>>>       |___sigaction                                                                                               | 139386 |      4 | sampling_wall_clock | sec    | 299.650868 | 0.002150 | 0.000022 | 0.500128 | 0.000003 | 0.001700 |  100.0 |
