|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                                                                              CPU CLOCK TIME (VIA SAMPLING)                                                                                                            |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|                                                          LABEL                                                           | COUNT  | DEPTH  |       METRIC       | UNITS  |    SUM     |   MEAN   |   MIN    |   MAX    |   VAR    | STDDEV   | % SELF |
|--------------------------------------------------------------------------------------------------------------------------|--------|--------|--------------------|--------|------------|----------|----------|----------|----------|----------|--------|
| |00>>> __libc_start_main                                                                                                 | 137314 |      0 | sampling_cpu_clock | sec    | 256.949375 | 0.001871 | 0.000000 | 0.011581 | 0.000000 | 0.000381 |    0.0 |
| |05>>>     |___sigaction                                                                                                 |     15 |      3 | sampling_cpu_clock | sec    |   0.023910 | 0.001594 | 0.000019 | 0.002027 | 0.000001 | 0.000792 |  100.0 |
| |06>>> pthread_condattr_setpshared                                                                                       | 139083 |      0 | sampling_cpu_clock | sec    | 259.153343 | 0.001863 | 0.000013 | 0.441118 | 0.000002 | 0.001242 |    0.0 |
| |06>>> |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<cha... | 139083 |      1 | sampling_cpu_clock | sec    | 259.153343 | 0.001863 | 0.000013 | 0.441118 | 0.000002 | 0.001242 |    0.0 |
| |06>>>   |_std::pair<std::_Rb_tree_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<c... | 139083 |      2 | sampling_cpu_clock | sec    | 259.153343 | 0.001863 | 0.000013 | 0.441118 | 0.000002 | 0.001242 |    0.0 |
| |06>>>     |_omp_fulfill_event                                                                                           | 139075 |      3 | sampling_cpu_clock | sec    | 259.141298 | 0.001863 | 0.000013 | 0.441118 | 0.000002 | 0.001242 |    0.0 |
| |06>>>       |___sigaction                                                                                               | 139074 |      4 | sampling_cpu_clock | sec    | 259.139275 | 0.001863 | 0.000013 | 0.441118 | 0.000002 | 0.001242 |  100.0 |
| |06>>>       |_lin_solve2(int, std::vector<float, std::allocator<float> >&, std::vector<float, std::allocator<float> ... |      1 |      4 | sampling_cpu_clock | sec    |   0.002023 | 0.002023 | 0.002023 | 0.002023 | 0.000000 | 0.000000 |    0.0 |
| |06>>>         |___sigaction                                                                                             |      1 |      5 | sampling_cpu_clock | sec    |   0.002023 | 0.002023 | 0.002023 | 0.002023 | 0.000000 | 0.000000 |  100.0 |
| |06>>>     |___sigaction                                                                                                 |      8 |      3 | sampling_cpu_clock | sec    |   0.012045 | 0.001506 | 0.000024 | 0.002007 | 0.000001 | 0.000913 |  100.0 |
| |07>>> pthread_condattr_setpshared                                                                                       | 138867 |      0 | sampling_cpu_clock | sec    | 257.723149 | 0.001856 | 0.000013 | 0.406418 | 0.000001 | 0.001161 |    0.0 |
